item_id,feature,target,stimulus,state,spans,covered,todo,percent,excluded,max_nesting,cross,conditions,directive,detail,source,generate
TP1933,vector_crypto,vaesem.vv,instruction_variant,complete,1,1,0,100.0,0,1,,let rkey : bits(128) = match funct6,generate a test that executes this instruction,VAESEM arm ZVK_VAESEM_VV,extensions/vector_crypto/zvkned_insts.sail:218,opcode_sweep.py extensions/vector_crypto/zvkned_insts.sail
TP1934,vector_crypto,vaesem.vs,instruction_variant,complete,1,1,0,100.0,0,1,,let rkey : bits(128) = match funct6,generate a test that executes this instruction,VAESEM arm ZVK_VAESEM_VS,extensions/vector_crypto/zvkned_insts.sail:219,opcode_sweep.py extensions/vector_crypto/zvkned_insts.sail
TP1961,mops,ZCMOP,instruction,complete,1,1,0,100.0,0,0,,,generate any legal form of this instruction,ZCMOP body,mops/Zcmop/zcmop_insts.sail:20,opcode_sweep.py mops/Zcmop/zcmop_insts.sail
TP1964,mops,ZIMOP_MOP_R,instruction,complete,1,1,0,100.0,0,0,,,generate any legal form of this instruction,ZIMOP_MOP_R body,mops/Zimop/zimop_insts.sail:30,opcode_sweep.py mops/Zimop/zimop_insts.sail
TP1965,mops,ZIMOP_MOP_RR,instruction,complete,1,1,0,100.0,0,0,,,generate any legal form of this instruction,ZIMOP_MOP_RR body,mops/Zimop/zimop_insts.sail:35,opcode_sweep.py mops/Zimop/zimop_insts.sail
TP1974,pmp,reset_pmp,pmp,complete,1,1,0,100.0,0,0,,,program a PMP entry of this match type and access across its boundary,,pmp/pmp_control.sail:153,opcode_sweep.py pmp/pmp_control.sail
TP1976,pmp,pmpReadCfgReg,pmp,complete,1,1,0,100.0,0,0,,,program a PMP entry of this match type and access across its boundary,,pmp/pmp_regs.sail:49,opcode_sweep.py pmp/pmp_regs.sail
TP1977,pmp,pmpReadCfgReg,xlen,complete,1,1,0,100.0,0,0,,,run this target at the other XLEN,32,pmp/pmp_regs.sail:50,opcode_sweep.py pmp/pmp_regs.sail
TP1979,pmp,pmpReadAddrReg,pmp,complete,1,1,0,100.0,0,0,,,program a PMP entry of this match type and access across its boundary,,pmp/pmp_regs.sail:70,opcode_sweep.py pmp/pmp_regs.sail
TP1981,pmp,pmpLocked,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: ZICBOP, ZICBOM, SSPUSH, amoswap, amoadd, amoxor, amoand, amoor, ...",pmpLocked() reached via 8+ instruction(s),pmp/pmp_regs.sail:94,opcode_sweep.py extensions/Zicbop/zicbop_insts.sail extensions/Zicbom/zicbom_insts.sail extensions/cfi/zicfiss_insts.sail
TP1987,pmp,pmpWriteCfgReg,xlen,complete,1,1,0,100.0,0,0,,,run this target at the other XLEN,32,pmp/pmp_regs.sail:136,opcode_sweep.py pmp/pmp_regs.sail
TP2008,postlude,ext_decode_compressed,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/decode_ext.sail:13,opcode_sweep.py postlude/decode_ext.sail
TP2009,postlude,ext_decode,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/decode_ext.sail:15,opcode_sweep.py postlude/decode_ext.sail
TP2020,postlude,isRVC,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/fetch.sail:12,opcode_sweep.py postlude/fetch.sail
TP2035,postlude,C_ILLEGAL,fault_path,complete,1,1,0,100.0,0,0,,,construct the faulting condition and assert the resulting trap,,postlude/insts_end.sail:23,opcode_sweep.py postlude/insts_end.sail
TP2037,postlude,reset,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/model.sail:10,opcode_sweep.py postlude/model.sail
TP2039,postlude,init_boot_requirements,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/model.sail:36,opcode_sweep.py postlude/model.sail
TP2054,postlude,ext_fetch_hook,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/step_ext.sail:11,opcode_sweep.py postlude/step_ext.sail
TP2055,postlude,check_privs,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/validate_config.sail:9,opcode_sweep.py postlude/validate_config.sail
TP2060,postlude,require_virtual_memory,configuration,complete,1,1,0,100.0,0,0,,,select or build a model configuration where this key differs,extensions.Sv39.supported,postlude/validate_config.sail:50,opcode_sweep.py postlude/validate_config.sail
TP2064,postlude,check_vlen_elen,configuration,complete,1,1,0,100.0,0,0,,,select or build a model configuration where this key differs,extensions.Svvptc.supported,postlude/validate_config.sail:137,opcode_sweep.py postlude/validate_config.sail
TP2069,postlude,check_pma_region,configuration,complete,1,1,0,100.0,0,0,,,select or build a model configuration where this key differs,extensions.Zvksh.supported,postlude/validate_config.sail:265,opcode_sweep.py postlude/validate_config.sail
TP2076,postlude,check_pmp,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/validate_config.sail:413,opcode_sweep.py postlude/validate_config.sail
TP2079,postlude,check_required_sstvala_option,pmp,complete,1,1,0,100.0,0,0,,,program a PMP entry of this match type and access across its boundary,,postlude/validate_config.sail:432,opcode_sweep.py postlude/validate_config.sail
TP2087,postlude,check_mstatus_fields,operand_value,complete,1,1,0,100.0,0,0,,,vary the operand: the guard discriminates on a specific register or value,,postlude/validate_config.sail:580,opcode_sweep.py postlude/validate_config.sail
TP2089,postlude,check_mstatus_fields,unclassified,complete,1,1,0,100.0,0,1,,if vector_support_level >= Integer,read the guard and decide what arranges it,,postlude/validate_config.sail:606,opcode_sweep.py postlude/validate_config.sail
TP2096,prelude,not,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",not() reached via 8+ instruction(s),prelude/prelude.sail:29,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/M/mext_insts.sail extensions/V/vext_fp_insts.sail
TP2107,prelude,sign_extend,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: ADDIW, AES32DSI, AES32DSMI, AES32ESI, AES32ESMI, amoswap, amoadd, amoxor, ...",sign_extend() reached via 8+ instruction(s),prelude/prelude.sail:89,opcode_sweep.py extensions/I/base_insts.sail extensions/K/zkn_insts.sail extensions/A/zaamo_insts.sail
TP2108,prelude,zero_extend,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: beqi, bnei, CSRImm, C_FLD, C_FLDSP, C_FLW, C_FLWSP, C_FSD, ...",zero_extend() reached via 8+ instruction(s),prelude/prelude.sail:90,opcode_sweep.py extensions/Zibi/zibi_insts.sail extensions/Zicsr/zicsr_insts.sail extensions/FD/zcd_insts.sail
TP2109,prelude,zeros,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",zeros() reached via 8+ instruction(s),prelude/prelude.sail:93,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/Zibi/zibi_insts.sail extensions/Zicsr/zicsr_insts.sail
TP2110,prelude,ones,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: beqi, bnei, MOVETYPEI, MOVETYPEV, MOVETYPEX, VFIRST_M, VFMV, VFMVSF, ...",ones() reached via 8+ instruction(s),prelude/prelude.sail:96,opcode_sweep.py extensions/Zibi/zibi_insts.sail extensions/V/vext_arith_insts.sail extensions/V/vext_mask_insts.sail
TP2111,prelude,trunc,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",trunc() reached via 8+ instruction(s),prelude/prelude.sail:101,opcode_sweep.py extensions/A/zaamo_insts.sail
TP2113,prelude,bool_to_bit,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: FLEQ_D, FLEQ_H, FLEQ_S, FLTQ_D, FLTQ_H, FLTQ_S, vmfeq.vf, vmfne.vf, ...",bool_to_bit() reached via 8+ instruction(s),prelude/prelude.sail:115,opcode_sweep.py extensions/FD/zfa_insts.sail extensions/V/vext_fp_vm_insts.sail extensions/FD/fext_insts.sail
TP2114,prelude,bit_to_bool,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: beqi, bnei, beq, bne, blt, bge, bltu, bgeu, ...",bit_to_bool() reached via 8+ instruction(s),prelude/prelude.sail:116,opcode_sweep.py extensions/Zibi/zibi_insts.sail extensions/I/base_insts.sail extensions/I/jalr_rmem.sail
TP2115,prelude,to_bits,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: CLZ, CLZW, CPOP, CPOPW, CTZ, CTZW, VABS_V, VCLZ_V, ...",to_bits() reached via 8+ instruction(s),prelude/prelude.sail:121,opcode_sweep.py extensions/B/zbb_insts.sail extensions/Zvabd/zvabd_insts.sail extensions/vector_crypto/zvbb_insts.sail
TP2116,prelude,to_bits_checked,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:126,opcode_sweep.py prelude/prelude.sail
TP2117,prelude,to_bits_truncate,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: DIV, DIVW, MULW, REM, REMW, MUL, vmacc.vv, vnmsac.vv, ...",to_bits_truncate() reached via 8+ instruction(s),prelude/prelude.sail:134,opcode_sweep.py extensions/M/mext_insts.sail extensions/V/vext_arith_insts.sail
TP2118,prelude,to_bits_unsafe,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: vaaddu.vv, vaadd.vv, vasubu.vv, vasub.vv, vmul.vv, vmulh.vv, vmulhu.vv, vmulhsu.vv, ...",to_bits_unsafe() reached via 8+ instruction(s),prelude/prelude.sail:139,opcode_sweep.py extensions/V/vext_arith_insts.sail extensions/V/vext_red_insts.sail extensions/V/vext_mask_insts.sail
TP2119,prelude,<_s,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:162,opcode_sweep.py prelude/prelude.sail
TP2120,prelude,>_s,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:163,opcode_sweep.py prelude/prelude.sail
TP2121,prelude,>=_s,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:165,opcode_sweep.py prelude/prelude.sail
TP2122,prelude,<_u,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:166,opcode_sweep.py prelude/prelude.sail
TP2123,prelude,>_u,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:167,opcode_sweep.py prelude/prelude.sail
TP2124,prelude,<=_u,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:168,opcode_sweep.py prelude/prelude.sail
TP2125,prelude,>=_u,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:169,opcode_sweep.py prelude/prelude.sail
TP2127,prelude,shift_bits_right_arith,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: add, slt, sltu, and, or, xor, sll, srl, ...",shift_bits_right_arith() reached via 8+ instruction(s),prelude/prelude.sail:186,opcode_sweep.py extensions/I/base_insts.sail
TP2128,prelude,rotater,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:193,opcode_sweep.py prelude/prelude.sail
TP2129,prelude,rotatel,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:197,opcode_sweep.py prelude/prelude.sail
TP2130,prelude,rotate_bits_right,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:200,opcode_sweep.py prelude/prelude.sail
TP2131,prelude,rotate_bits_left,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,prelude/prelude.sail:203,opcode_sweep.py prelude/prelude.sail
TP2132,prelude,reverse_bits,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: BREV8, VBREV8_V, VGHSH_VV, VGMUL_VV",reverse_bits() reached via 4 instruction(s),prelude/prelude.sail:209,opcode_sweep.py extensions/K/zbkb_insts.sail extensions/vector_crypto/zvbb_insts.sail extensions/vector_crypto/zvkg_insts.sail
TP2134,prelude,static_assert,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: vfredosum.vs, vfredusum.vs, vfredmax.vs, vfredmin.vs, RFWVVTYPE, vwredsumu.vs, vwredsum.vs, vredsum.vs, ...",static_assert() reached via 8+ instruction(s),prelude/prelude.sail:260,opcode_sweep.py extensions/V/vext_fp_red_insts.sail extensions/V/vext_red_insts.sail extensions/V/vext_mem_insts.sail
TP2140,sys,trap,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: EBREAK, ECALL, LPAD, SSPOPCHK, amoswap, amoadd, amoxor, amoand, ...",trap() reached via 8+ instruction(s),sys/insts_begin.sail:56,opcode_sweep.py extensions/I/base_insts.sail extensions/cfi/zicfilp_insts.sail extensions/cfi/zicfiss_insts.sail
TP2141,sys,memory_exception,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",memory_exception() reached via 8+ instruction(s),sys/insts_begin.sail:59,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicboz/zicboz_insts.sail
TP2153,sys,phys_access_check,pmp,complete,1,1,0,100.0,0,0,,,program a PMP entry of this match type and access across its boundary,,sys/mem.sail:189,opcode_sweep.py sys/mem.sail
TP2157,sys,mem_read_priv,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",mem_read_priv() reached via 8+ instruction(s),sys/mem.sail:250,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail
TP2158,sys,mem_read,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",mem_read() reached via 8+ instruction(s),sys/mem.sail:254,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail
TP2164,sys,mem_write_value_meta,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",mem_write_value_meta() reached via 8+ instruction(s),sys/mem.sail:331,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicboz/zicboz_insts.sail
TP2165,sys,mem_write_value,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",mem_write_value() reached via 8+ instruction(s),sys/mem.sail:338,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicboz/zicboz_insts.sail
TP2172,sys,within_htif_readable,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",within_htif_readable() reached via 8+ instruction(s),sys/platform.sail:57,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail
TP2180,sys,clint_dispatch,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/platform.sail:145,opcode_sweep.py sys/platform.sail
TP2197,sys,pma_atomicity_support_lt,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/pma.sail:35,opcode_sweep.py sys/pma.sail
TP2206,sys,matching_pma_region,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: ZICBOP, ZICBOM, SSPUSH, amoswap, amoadd, amoxor, amoand, amoor, ...",matching_pma_region() reached via 8+ instruction(s),sys/pma.sail:187,opcode_sweep.py extensions/Zicbop/zicbop_insts.sail extensions/Zicbom/zicbom_insts.sail extensions/cfi/zicfiss_insts.sail
TP2216,sys,external_interrupts_pending,operand_value,complete,1,1,0,100.0,0,0,,,vary the operand: the guard discriminates on a specific register or value,,sys/simple_interrupt_generator_regs.sail:14,opcode_sweep.py sys/simple_interrupt_generator_regs.sail
TP2218,sys,is_aligned_paddr,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/split_access_utils.sail:23,opcode_sweep.py sys/split_access_utils.sail
TP2219,sys,is_aligned_vaddr,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/split_access_utils.sail:28,opcode_sweep.py sys/split_access_utils.sail
TP2224,sys,csrAccess,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: CSRImm, CSRReg",csrAccess() reached via 2 instruction(s),sys/sys_control.sail:18,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
TP2225,sys,csrPriv,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: CSRImm, CSRReg",csrPriv() reached via 2 instruction(s),sys/sys_control.sail:19,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
TP2229,sys,check_CSR_priv,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: CSRImm, CSRReg",check_CSR_priv() reached via 2 instruction(s),sys/sys_control.sail:41,opcode_sweep.py extensions/Zicsr/zicsr_insts.sail
TP2236,sys,findPendingInterrupt,extension_gate,complete,1,1,0,100.0,0,0,,,"run with this extension enabled, and again with it disabled",Ext_S,sys/sys_control.sail:84,opcode_sweep.py sys/sys_control.sail
TP2241,sys,shouldWakeForInterrupt,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/sys_control.sail:142,opcode_sweep.py sys/sys_control.sail
TP2244,sys,tval,operand_value,complete,1,1,0,100.0,0,1,,match (excinfo),vary the operand: the guard discriminates on a specific register or value,,sys/sys_control.sail:163,opcode_sweep.py sys/sys_control.sail
TP2251,sys,trap_handler,csr_field,complete,1,1,0,100.0,0,1,,match (del_priv),preload this CSR field before the instruction under test,mstatus,sys/sys_control.sail:228,opcode_sweep.py sys/sys_control.sail
TP2256,sys,make_sync_exception,helper_function,complete,1,1,0,100.0,0,0,,,"execute an instruction that calls this helper: EBREAK, amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, ...",make_sync_exception() reached via 8+ instruction(s),sys/sys_control.sail:293,opcode_sweep.py extensions/I/base_insts.sail extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail
TP2257,sys,handle_exception,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/sys_control.sail:298,opcode_sweep.py sys/sys_control.sail
TP2258,sys,handle_interrupt,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/sys_control.sail:301,opcode_sweep.py sys/sys_control.sail
TP2259,sys,reset_misa,unclassified,complete,1,1,0,100.0,0,0,,,read the guard and decide what arranges it,,sys/sys_control.sail:304,opcode_sweep.py sys/sys_control.sail
